A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,Kelas
0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,32,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,24,0,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,59,0,29,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,37,0,26,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,37,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,20,0,24,0,0,0,0,0,0,0,0,35,0,46,0,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0,3
0,0,8,0,0,0,0,0,0,0,0,0,0,40,0,16,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,18,0,54,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,29,0,38,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,20,0,36,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,27,0,25,0,0,0,0,0,0,0,0,9,0,22,0,0,0,0,0,0,3
0,0,10,0,0,0,0,0,0,0,0,0,0,12,0,40,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,53,0,23,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,6,0,40,0,0,0,0,0,0,0,0,35,0,41,0,0,0,0,0,0,0,0,11,0,24,0,0,0,0,0,0,3
0,0,10,0,0,0,0,0,0,0,0,0,0,36,0,30,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,25,0,59,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,52,0,32,0,0,0,0,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,35,0,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,0,31,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,34,0,50,0,0,0,0,0,0,0,0,9,0,33,0,0,0,0,0,0,3
0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,34,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,27,0,52,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,37,0,10,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,32,0,38,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,6,0,31,0,0,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,9,0,35,0,0,0,0,0,0,0,0,31,0,22,0,0,0,0,0,0,0,0,7,0,22,0,0,0,0,0,0,3
0,0,10,0,0,0,0,0,0,0,0,0,0,30,0,40,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,35,0,20,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,21,0,39,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,28,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,8,0,28,0,0,0,0,0,0,0,0,10,0,49,0,0,0,0,0,0,0,0,11,0,34,0,0,0,0,0,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,17,0,38,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,23,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,30,0,17,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,18,0,36,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,16,0,31,0,0,0,0,0,0,0,0,17,0,40,0,0,0,0,0,0,3
0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,20,0,34,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,0,23,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,23,0,12,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7,0,22,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,16,0,35,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,3
0,0,9,0,0,0,0,0,0,0,0,0,0,28,0,31,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,31,0,34,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,59,0,22,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,38,0,14,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,7,0,32,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,19,0,20,0,0,0,0,0,0,0,0,40,0,44,0,0,0,0,0,0,0,0,7,0,31,0,0,0,0,0,0,3
0,0,7,0,0,0,0,0,0,0,0,0,0,24,0,40,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,13,0,77,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,54,0,17,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,24,0,36,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,0,39,0,40,0,0,0,0,0,0,0,0,8,0,35,0,0,0,0,0,0,3
0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,39,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,35,0,71,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,40,0,25,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,34,0,23,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,19,0,39,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,5,0,37,0,0,0,0,0,0,0,0,33,0,40,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,3
0,0,6,0,0,0,0,0,0,0,0,0,0,28,0,12,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,18,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,54,0,31,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,12,0,34,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,12,0,28,0,0,0,0,0,0,0,0,38,0,10,0,0,0,0,0,0,0,0,17,0,36,0,0,0,0,0,0,3
0,0,6,0,0,0,0,0,0,0,0,0,0,22,0,38,0,0,0,0,0,0,0,0,19,0,8,0,0,0,0,0,0,0,0,39,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,20,0,27,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,10,0,25,0,0,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,0,0,16,0,30,0,0,0,0,0,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,14,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,13,0,45,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,23,0,36,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,0,39,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,36,0,10,0,0,0,0,0,0,0,0,9,0,20,0,0,0,0,0,0,3
0,0,3,0,0,0,0,0,0,0,0,0,0,23,0,27,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,29,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,20,0,28,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,32,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,24,0,20,0,0,0,0,0,0,0,0,7,0,28,0,0,0,0,0,0,3
0,0,9,0,0,0,0,0,0,0,0,0,0,34,0,24,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,0,0,27,0,28,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,29,0,11,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,37,0,31,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,18,0,51,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,3
0,0,2,0,0,0,0,0,0,0,0,0,0,38,0,18,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,23,0,34,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,41,0,38,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,14,0,36,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,14,0,30,0,0,0,0,0,0,0,0,19,0,60,0,0,0,0,0,0,0,0,14,0,33,0,0,0,0,0,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,39,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,11,0,35,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,41,0,30,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,21,0,39,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,20,0,24,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,20,0,51,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,3
0,0,4,0,0,0,0,0,0,0,0,0,0,34,0,33,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,17,0,62,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,45,0,11,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,17,0,34,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,12,0,24,0,0,0,0,0,0,0,0,27,0,41,0,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,3
0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,29,0,0,0,0,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,18,0,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,37,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,21,0,38,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,7,0,24,0,0,0,0,0,0,0,0,22,0,30,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,3
0,0,4,0,0,0,0,0,0,0,0,0,0,33,0,34,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,0,0,0,0,14,0,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,41,0,36,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,36,0,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,15,0,39,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,20,0,34,0,0,0,0,0,0,0,0,29,0,44,0,0,0,0,0,0,0,0,4,0,29,0,0,0,0,0,0,3
0,0,5,0,0,0,0,0,0,0,0,0,0,26,0,40,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,40,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,55,0,14,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,32,0,18,0,0,0,0,0,0,0,0,7,0,26,0,0,0,0,0,0,3
0,0,10,0,0,0,0,0,0,0,0,0,0,31,0,11,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,12,0,21,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,19,0,52,0,0,0,0,0,0,0,0,15,0,37,0,0,0,0,0,0,3
0,0,7,0,0,0,0,0,0,0,0,0,0,27,0,24,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,26,0,43,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,46,0,16,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,13,0,26,0,0,0,0,0,0,0,0,38,0,27,0,0,0,0,0,0,0,0,11,0,23,0,0,0,0,0,0,3
0,0,9,0,0,0,0,0,0,0,0,0,0,23,0,37,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,16,0,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,47,0,35,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,20,0,34,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,0,0,3
0,0,4,0,0,0,0,0,0,0,0,0,0,20,0,33,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,30,0,49,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,49,0,26,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,32,0,27,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,19,0,14,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,0,22,0,44,0,0,0,0,0,0,0,0,7,0,36,0,0,0,0,0,0,3
0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,17,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,30,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,3,0,27,0,0,0,0,0,0,0,0,38,0,60,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,3
0,0,6,0,0,0,0,0,0,0,0,0,0,24,0,16,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,0,0,0,24,0,69,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,20,0,33,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,27,0,11,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,19,0,40,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,20,0,40,0,0,0,0,0,0,0,0,18,0,45,0,0,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,3
0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,25,0,65,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,38,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,10,0,44,0,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,3
0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,38,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,11,0,25,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,18,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,38,0,12,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,32,0,55,0,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,17,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,26,0,23,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,44,0,11,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,14,0,32,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,20,0,31,0,0,0,0,0,0,0,0,36,0,19,0,0,0,0,0,0,0,0,7,0,21,0,0,0,0,0,0,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,0,12,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38,17,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,10,0,0,0,0,0,0,0,0,0,0,26,35,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,30,48,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,47,23,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,38,17,0,0,0,0,0,0,0,0,0,39,9,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,17,50,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,44,28,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,38,29,0,0,0,0,0,0,0,0,0,28,12,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,26,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,32,44,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,35,28,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,24,18,0,0,0,0,0,0,0,0,0,42,39,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,29,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,33,59,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,35,16,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,9,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,53,27,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,11,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,17,35,0,0,0,0,0,0,0,0,0,40,14,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,14,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,0,0,49,75,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,26,37,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,17,28,0,0,0,0,0,0,0,0,0,37,17,0,0,0,0,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,12,0,0,0,0,0,0,0,0,0,0,20,34,0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,0,0,0,35,45,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
